Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
1.jpg,DefectFree,337.9567095588236,528.6238831218764,260.5073529411765,516.7651826220683,0.11505311998089139,0.08038498399564303,0.12748841501095587,0.08138884996536401,12.976439950980394,17.050303729334868,11.329105392156864,16.88332179930796,7.749773025532849,7.934982344599991,7.654565524616619,7.927849718529026,0.001169616980811167,0.0007737866768481823,0.0012765499409782297,0.000783708510656224,0.03419966346049573,0.027817021351111307,0.03572883906563758,0.027994794349239717,0.6309818429882166,0.413266111511745,0.7115142319015029,0.42643646332273466
1.jpg,DefectFree,332.6168658088235,511.4111803152632,260.5073529411765,523.2556555171088,0.11492044226997626,0.08124030804264046,0.12748841501095587,0.08026713297181821,12.923268995098038,16.83026528258362,11.329105392156864,16.996585928489043,7.746899327765247,7.925365898629515,7.654565524616619,7.932417712153124,0.0011658441117523906,0.0007815540735596765,0.0012765499409782297,0.0007724205090137009,0.03414445945907463,0.02795628862277102,0.03572883906563758,0.027792454173996596,0.6359458217646908,0.43098788684500716,0.7115142319015029,0.41781737933297103
1.jpg,DefectFree,337.9567095588236,528.4180699730874,272.0779411764705,540.2324029219532,0.11505311998089139,0.08119545997677335,0.12731109270201213,0.08022231329693463,12.976439950980394,16.96096885813149,11.405698529411767,17.126858900422913,7.749773025532849,7.931237821372919,7.658104300147526,7.938235288940458,0.001169616980811167,0.0007779668926318676,0.0012685676172851188,0.0007688711687945418,0.03419966346049573,0.027892057877321772,0.03561695687850267,0.02772852626438235,0.6309818429882166,0.4180473078894813,0.7010266657496144,0.40504123682104554
1.jpg,DefectFree,272.0779411764705,528.4180699730874,337.9567095588236,540.2324029219532,0.12731109270201213,0.08119545997677335,0.11505311998089139,0.08022231329693463,11.405698529411767,16.96096885813149,12.976439950980394,17.126858900422913,7.658104300147526,7.931237821372919,7.749773025532849,7.938235288940458,0.0012685676172851188,0.0007779668926318676,0.001169616980811167,0.0007688711687945418,0.03561695687850267,0.027892057877321772,0.03419966346049573,0.02772852626438235,0.7010266657496144,0.4180473078894813,0.6309818429882166,0.40504123682104554
1.jpg,DefectFree,332.6168658088235,534.8731564782778,272.0779411764705,523.0203613994619,0.11492044226997626,0.0800738888451324,0.12731109270201213,0.08107763425915285,12.923268995098038,17.07363321799308,11.405698529411767,16.906835832372163,7.746899327765247,7.93597691774696,7.658104300147526,7.928887060755819,0.0011658441117523906,0.000766772310238824,0.0012685676172851188,0.000776572817274757,0.03414445945907463,0.027690653842746726,0.03561695687850267,0.027867056128603844,0.6359458217646908,0.40951682946839546,0.7010266657496144,0.4226067903038175
10.jpg,DefectFree,275.0489430147059,511.72964244521336,320.98632046568616,544.3125874663591,0.11801383871239828,0.07517641779647656,0.11257554364504334,0.07376622342666515,11.742417279411764,16.793910034602074,12.410799632352939,17.32668973471742,8.05528781601787,8.306980615428992,8.098673407556163,8.322482310731111,0.0007622402826211673,0.0004898149811069914,0.0007272744829587777,0.0004816846683491001,0.027608699401115717,0.02213176407580271,0.026968027049800614,0.021947315743596076,0.7586822344889417,0.5496345117396441,0.7183295375820129,0.5208622830415318
10.jpg,DefectFree,275.90344669117655,545.2204075355635,320.98632046568616,512.2035832372165,0.11796267600515946,0.07369948611276678,0.11257554364504334,0.07514043253565952,11.740303308823528,17.32544405997694,12.410799632352939,16.78935793925413,8.055348080005874,8.322739439791809,8.098673407556163,8.306941677449382,0.0007607454962108925,0.00048044668591517106,0.0007272744829587777,0.0004891304190370694,0.027581615184954136,0.021919094094308984,0.026968027049800614,0.02211629306726309,0.7581424555389514,0.5204799259503752,0.7183295375820129,0.549520521771304
10.jpg,DefectFree,275.0489430147059,534.5505113417918,311.26084558823544,501.58211457131887,0.11801383871239828,0.07393197554535277,0.11275581525238966,0.07537277443579196,11.742417279411764,17.271280276816615,12.35545343137255,16.735916955017306,8.05528781601787,8.320232117805661,8.096317290928592,8.304393629244476,0.0007622402826211673,0.0004847540228294771,0.0007324969663110347,0.0004935392163514432,0.027608699401115717,0.022017130213301577,0.027064681160343173,0.02221574253432559,0.7586822344889417,0.5268623907397176,0.7253698667832438,0.556046397876498
10.jpg,DefectFree,311.26084558823544,534.5505113417918,275.0489430147059,501.58211457131887,0.11275581525238966,0.07393197554535277,0.11801383871239828,0.07537277443579196,12.35545343137255,17.271280276816615,11.742417279411764,16.735916955017306,8.096317290928592,8.320232117805661,8.05528781601787,8.304393629244476,0.0007324969663110347,0.0004847540228294771,0.0007622402826211673,0.0004935392163514432,0.027064681160343173,0.022017130213301577,0.027608699401115717,0.02221574253432559,0.7253698667832438,0.5268623907397176,0.7586822344889417,0.556046397876498
10.jpg,DefectFree,275.90344669117655,502.7328412149175,311.26084558823544,535.4068281430222,0.11796267600515946,0.07530603319747854,0.11275581525238966,0.07389583863618478,11.740303308823528,16.735916955017306,12.35545343137255,17.269004229142645,8.055348080005874,8.304641870638113,8.096317290928592,8.320363555996968,0.0007607454962108925,0.0004922418713058194,0.0007324969663110347,0.0004840874350961636,0.027581615184954136,0.02218652454319557,0.027064681160343173,0.02200198707153887,0.7581424555389514,0.5554806321538024,0.7253698667832438,0.5265241610277309
