Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
1.jpg,DefectFree,337.9567095588236,528.6238831218764,260.5073529411765,516.7651826220683,0.11505311998089139,0.08038498399564303,0.12748841501095587,0.08138884996536401,12.976439950980394,17.050303729334868,11.329105392156864,16.88332179930796,7.749773025532849,7.934982344599991,7.654565524616619,7.927849718529026,0.001169616980811167,0.0007737866768481823,0.0012765499409782297,0.000783708510656224,0.03419966346049573,0.027817021351111307,0.03572883906563758,0.027994794349239717,0.6309818429882166,0.413266111511745,0.7115142319015029,0.42643646332273466
10.jpg,DefectFree,275.0489430147059,511.72964244521336,320.98632046568616,544.3125874663591,0.11801383871239828,0.07517641779647656,0.11257554364504334,0.07376622342666515,11.742417279411764,16.793910034602074,12.410799632352939,17.32668973471742,8.05528781601787,8.306980615428992,8.098673407556163,8.322482310731111,0.0007622402826211673,0.0004898149811069914,0.0007272744829587777,0.0004816846683491001,0.027608699401115717,0.02213176407580271,0.026968027049800614,0.021947315743596076,0.7586822344889417,0.5496345117396441,0.7183295375820129,0.5208622830415318
11.jpg,DefectFree,465.4673713235295,1388.8447058823529,1066.2338694852945,1429.2367089580925,0.1096936417036038,0.05586777251911957,0.08125461587059038,0.054906365628644045,15.02886029411765,28.07604767397155,23.33056066176471,28.560999615532484,8.294892046226385,8.706613190696547,8.573527367205577,8.713653140560023,0.0008873309084471718,0.00045910168818339624,0.0007401945296730825,0.00044375396976379544,0.029788100114763478,0.021426658353168284,0.027206516309022044,0.02106546865758736,0.7583431667461182,0.2764881557425694,0.44666931085974104,0.25537640158861324
12.jpg,DefectFree,407.2132352941178,967.266497500961,662.6375765931375,977.0352172241445,0.14685310689173348,0.07187826410517675,0.09628876334311563,0.07048271866799519,13.096813725490199,22.91395617070357,18.4414675245098,23.04801230296039,8.017929168028857,8.425970290285338,8.260978263920236,8.428719100372918,0.0017319401407736809,0.0008086794760421748,0.0012497238047716032,0.0007938585712383118,0.041616584924446656,0.02843729023733054,0.03535143285316174,0.02817549593597798,0.7366023884882682,0.372406815925433,0.5703986069861361,0.3660765876711637
13.jpg,DefectFree,202.37092524509805,451.48938100730487,307.252650122549,449.1050057670128,0.13988289973221715,0.08847105072871699,0.12755546264478979,0.08809284341428253,10.152849264705884,15.723537101114959,12.095848651960784,15.690503652441375,7.5232110626230995,7.808643287201936,7.632859178357858,7.808567241515593,0.0016326522973811155,0.0009875569994150953,0.0015066535360122916,0.0009743172449717315,0.0404060923300078,0.03142541963785202,0.03881563520042267,0.031214055247143577,0.7167318671063557,0.36708795362493823,0.5746886547526119,0.3704389094907836
14.jpg,DefectFree,443.0998314950981,771.8264052287581,403.2043964460785,729.6476739715495,0.10638479163351836,0.06869009139992177,0.1130291688783682,0.07094078449972795,15.027129289215685,20.752602845059588,13.99845281862745,20.143114186851218,7.856130958276481,8.062930129668642,7.804468195644556,8.050784810592209,0.0011233282327560315,0.0007200728551893728,0.0011538929776107746,0.0007378584612637527,0.03351608916261012,0.02683417327195628,0.033969000244499024,0.027163550233055927,0.6273516063566847,0.3467480968742718,0.6599603480079554,0.3821678172286814
15.jpg,DefectFree,296.19280024509806,463.8530872741254,304.71034007352955,570.8178854286812,0.1752762118634681,0.1336217857810207,0.1858381453014927,0.12861830755200743,12.120404411764708,15.83918492887351,11.892233455882353,17.232648981161095,6.814354706981014,7.035849805176662,6.787578011535681,7.08185143466993,0.008281342925497402,0.005432527902718634,0.008981289685757886,0.005167419090726203,0.09100188418652332,0.0737056843311195,0.09476966648542078,0.07188476257682293,0.752529107873498,0.6111882354665106,0.7447129503268587,0.5215332108466322
16.jpg,DefectFree,257.7880208333333,414.03069588619763,265.7924938725491,523.5598308342944,0.11784668380480301,0.08498205359861073,0.12755716642746476,0.07780720591683155,11.419056372549017,14.904206074586694,11.14776348039216,16.83715494040753,8.157260809060876,8.369015793535384,8.141292950796696,8.438631634362533,0.0007116909239760548,0.00048290952478721597,0.0007398168438446155,0.00045180339800694747,0.026677535942737567,0.021975202497069645,0.027199574332048206,0.021255667432638934,0.802174741110885,0.6816854996341337,0.7962000413611674,0.5974792757495375
17.jpg,DefectFree,506.73563112745114,775.6489042675895,362.9537377450981,763.3938331410998,0.10159199871351998,0.06958790968706033,0.11325187957213902,0.06986817283732447,16.01727941176471,20.92327566320646,13.558639705882356,20.77342560553634,7.901995868907643,8.08707427334231,7.792465700475353,8.082834098159058,0.001090136817307346,0.0007050266799168274,0.001195853298235655,0.0007083695517694155,0.03301722001179606,0.02655233850185003,0.03458111187101501,0.026615212788355,0.5781486787385179,0.3495256154459736,0.6973895306034217,0.35945583400333453
18.jpg,DefectFree,344.50894607843145,655.4929027297193,381.6430147058824,642.2686043829298,0.11751937536211295,0.0718078407250271,0.10576321481933951,0.07236151932826139,13.026531862745097,19.370088427527875,14.149080882352946,19.180530565167242,7.955976840359758,8.221039197117005,8.016072998543654,8.217069351882243,0.0010719849008269057,0.0006063488727090295,0.0009683845869076801,0.0006160213125966249,0.03274118050447946,0.02462415222315338,0.031118878304136864,0.02481977664276262,0.6644635122122143,0.3572777065067372,0.629759650355426,0.37024164369338497
